Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,temperature_max,day_sin,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2022-08-21,Phayathai,Train,8302.0,31.5,-0.7818314824680299,8009.0,11022.142857142857,11303.285714285714,1618.7128337340025,0.0
2022-08-22,Phayathai,Train,11557.0,30.6,0.0,11704.0,11152.857142857143,11345.142857142857,1520.1162706156401,1.0
2022-08-23,Phayathai,Train,11788.0,34.6,0.7818314824680298,11721.0,11060.857142857143,11324.142857142857,1515.3403829471458,1.0
2022-08-24,Phayathai,Train,11933.0,36.0,0.9749279121818236,11624.0,11080.857142857143,11333.714285714286,1518.4732150294358,1.0
2022-08-25,Phayathai,Train,12643.0,30.6,0.43388373911755823,12226.0,11093.57142857143,11377.857142857143,1532.7427951846328,1.0
2022-08-26,Phayathai,Train,14526.0,32.1,-0.433883739117558,13107.0,11106.857142857143,11437.42857142857,1578.6176291450513,1.0
2022-08-27,Phayathai,Train,10791.0,33.2,-0.9749279121818236,10732.0,11386.142857142857,11640.142857142857,1889.2835880805173,0.0
2022-08-28,Phayathai,Train,9095.0,34.7,-0.7818314824680299,8302.0,11326.42857142857,11648.57142857143,1884.6828961519063,0.0
2022-08-29,Phayathai,Train,12577.0,32.8,0.0,11557.0,11371.714285714286,11761.857142857143,1660.4983617949536,1.0
2022-08-30,Phayathai,Train,12328.0,33.0,0.7818314824680298,11788.0,11452.142857142857,11907.57142857143,1684.1116211168617,1.0
2022-08-31,Phayathai,Train,12978.0,34.2,0.9749279121818236,11933.0,11492.142857142857,11984.714285714286,1690.0787668316373,1.0
2022-09-01,Phayathai,Train,13152.0,35.4,0.43388373911755823,12643.0,11613.42857142857,12134.0,1730.4207580816594,1.0
2022-09-02,Phayathai,Train,15135.0,34.9,-0.433883739117558,14526.0,11644.57142857143,12206.714285714286,1765.708895815448,1.0
2022-09-03,Phayathai,Train,11008.0,33.7,-0.9749279121818236,10791.0,11604.0,12293.714285714286,1908.2782566391634,0.0
2022-09-04,Phayathai,Train,9609.0,34.4,-0.7818314824680299,9095.0,11620.142857142857,12324.714285714286,1881.3709287188613,0.0
2022-09-05,Phayathai,Train,12694.0,32.3,0.0,12577.0,11702.57142857143,12398.142857142857,1738.9482864240213,1.0
2022-09-06,Phayathai,Train,12532.0,33.2,0.7818314824680298,12328.0,11713.714285714286,12414.857142857143,1741.5143246201105,1.0
2022-09-07,Phayathai,Train,13110.0,28.1,0.9749279121818236,12978.0,11830.42857142857,12444.0,1741.5254807208237,1.0
2022-09-08,Phayathai,Train,14504.0,27.7,0.43388373911755823,13152.0,11820.142857142857,12462.857142857143,1748.9700234300867,1.0
2022-09-09,Phayathai,Train,14457.0,31.3,-0.433883739117558,15135.0,12027.57142857143,12656.0,1905.4130785737484,1.0
2022-09-10,Phayathai,Train,10899.0,31.8,-0.9749279121818236,11008.0,11996.714285714286,12559.142857142857,1770.8794828720092,0.0
2022-09-11,Phayathai,Train,8963.0,32.1,-0.7818314824680299,9609.0,12106.285714285714,12543.57142857143,1787.1960214390338,0.0
2022-09-12,Phayathai,Train,12502.0,32.1,0.0,12694.0,12006.42857142857,12451.285714285714,1971.191831886266,1.0
2022-09-13,Phayathai,Train,12415.0,33.0,0.7818314824680298,12532.0,12020.714285714286,12423.857142857143,1968.5857384233243,1.0
2022-09-14,Phayathai,Train,12175.0,33.7,0.9749279121818236,13110.0,11963.0,12407.142857142857,1968.011130436946,1.0
2022-09-15,Phayathai,Train,12614.0,32.4,0.43388373911755823,14504.0,11962.42857142857,12273.57142857143,1943.9392872157432,1.0
2022-09-16,Phayathai,Train,13676.0,32.8,-0.433883739117558,14457.0,11670.142857142857,12003.57142857143,1698.2431958882858,1.0
2022-09-17,Phayathai,Train,10254.0,33.5,-0.9749279121818236,10899.0,11555.42857142857,11892.0,1527.2386846855043,0.0
2022-09-18,Phayathai,Train,8484.0,31.8,-0.7818314824680299,8963.0,11323.142857142857,11799.857142857143,1614.1205478083273,0.0
2022-09-19,Phayathai,Train,12501.0,27.5,0.0,12502.0,11341.857142857143,11731.42857142857,1758.156407257576,1.0
2022-09-20,Phayathai,Train,12221.0,31.1,0.7818314824680298,12415.0,11278.142857142857,11731.285714285714,1758.083399072738,1.0
2022-09-21,Phayathai,Train,12473.0,28.3,0.9749279121818236,12175.0,11203.285714285714,11703.57142857143,1747.0032300239748,1.0
2022-09-22,Phayathai,Train,12973.0,31.2,0.43388373911755823,12614.0,11196.285714285714,11746.142857142857,1763.954404982469,1.0
2022-09-23,Phayathai,Train,13946.0,30.7,-0.433883739117558,13676.0,11265.57142857143,11797.42857142857,1798.2770325270235,1.0
2022-09-24,Phayathai,Train,8396.0,31.5,-0.9749279121818236,10254.0,11275.714285714286,11836.0,1847.5080514032707,0.0
2022-09-25,Phayathai,Train,8827.0,28.2,-0.7818314824680299,8484.0,11152.42857142857,11570.57142857143,2210.483571313648,0.0
2022-09-26,Phayathai,Train,12763.0,28.1,0.0,12501.0,11122.57142857143,11619.57142857143,2133.1072685281297,1.0
2022-09-27,Phayathai,Train,12087.0,30.1,0.7818314824680298,12221.0,11112.142857142857,11657.0,2153.3534312787388,1.0
2022-09-28,Phayathai,Train,12396.0,30.4,0.9749279121818236,12473.0,11117.714285714286,11637.857142857143,2148.09314110377,1.0
2022-09-29,Phayathai,Train,12456.0,25.6,0.43388373911755823,12973.0,11028.0,11626.857142857143,2143.2955488041607,1.0
2022-09-30,Phayathai,Train,14472.0,31.0,-0.433883739117558,13946.0,10944.857142857143,11553.0,2097.5973557064253,1.0
2022-10-01,Phayathai,Train,10957.0,31.2,-0.9749279121818236,8396.0,10972.142857142857,11628.142857142857,2204.316782177733,0.0
2022-10-02,Phayathai,Train,9139.0,33.6,-0.7818314824680299,8827.0,11187.285714285714,11994.0,1742.6416728633299,0.0
2022-10-03,Phayathai,Train,13283.0,28.1,0.0,12763.0,11236.0,12038.57142857143,1649.647927805866,1.0
2022-10-04,Phayathai,Train,12807.0,28.5,0.7818314824680298,12087.0,11590.0,12112.857142857143,1698.6861029014087,1.0
2022-10-05,Phayathai,Train,13230.0,30.7,0.9749279121818236,12396.0,11690.42857142857,12215.714285714286,1718.5417960473933,1.0
2022-10-06,Phayathai,Train,13421.0,29.4,0.43388373911755823,12456.0,11841.0,12334.857142857143,1761.4966580128296,1.0
2022-10-07,Phayathai,Train,15037.0,31.1,-0.433883739117558,14472.0,11986.57142857143,12472.714285714286,1809.6602548807678,1.0
2022-10-08,Phayathai,Train,11060.0,32.0,-0.9749279121818236,10957.0,12147.57142857143,12553.42857142857,1922.7599830402223,0.0
2022-10-09,Phayathai,Train,8817.0,29.9,-0.7818314824680299,9139.0,12176.142857142857,12568.142857142857,1908.8506514454432,0.0
2022-10-10,Phayathai,Train,13027.0,28.6,0.0,13283.0,12216.42857142857,12522.142857142857,2006.6350298091152,1.0
2022-10-11,Phayathai,Train,13335.0,27.9,0.7818314824680298,12807.0,11978.285714285714,12485.57142857143,1992.7418177929721,1.0
2022-10-12,Phayathai,Train,14440.0,31.3,0.9749279121818236,13230.0,12005.0,12561.0,2016.783991077515,1.0
2022-10-13,Phayathai,Train,9751.0,32.8,0.43388373911755823,13421.0,12231.142857142857,12733.857142857143,2132.2300085881184,0.0
2022-10-14,Phayathai,Train,10470.0,32.7,-0.433883739117558,15037.0,11666.57142857143,12209.57142857143,2372.747061750897,0.0
2022-10-15,Phayathai,Train,11585.0,26.2,-0.9749279121818236,11060.0,11001.0,11557.142857142857,2074.9171412027663,0.0
2022-10-16,Phayathai,Train,11820.0,25.0,-0.7818314824680299,8817.0,11035.142857142857,11632.142857142857,2063.408864684132,0.0
2022-10-17,Phayathai,Train,13533.0,31.3,0.0,13027.0,11364.42857142857,12061.142857142857,1651.6613281351126,1.0
2022-10-18,Phayathai,Train,13086.0,32.1,0.7818314824680298,13335.0,11399.42857142857,12133.42857142857,1710.9849850444389,1.0
2022-10-19,Phayathai,Train,13145.0,31.6,0.9749279121818236,14440.0,11325.57142857143,12097.857142857143,1684.2198420011493,1.0
2022-10-20,Phayathai,Train,13290.0,31.4,0.43388373911755823,9751.0,11058.42857142857,11912.857142857143,1437.061751001112,1.0
2022-10-21,Phayathai,Train,14408.0,31.2,-0.433883739117558,10470.0,11543.285714285714,12418.42857142857,1141.968892912956,1.0
2022-10-22,Phayathai,Train,10636.0,30.2,-0.9749279121818236,11585.0,11998.0,12981.0,980.745634708548,0.0
2022-10-23,Phayathai,Train,8393.0,30.7,-0.7818314824680299,11820.0,11885.42857142857,12845.42857142857,1237.788600306004,0.0
2022-10-24,Phayathai,Train,8620.0,32.7,0.0,13533.0,11428.0,12355.857142857143,2093.1467083931398,0.0
2022-10-25,Phayathai,Train,12943.0,34.0,0.7818314824680298,13086.0,10672.42857142857,11654.0,2429.3455222892,1.0
2022-10-26,Phayathai,Train,13033.0,33.2,0.9749279121818236,13145.0,10677.0,11633.57142857143,2415.8605683512046,1.0
2022-10-27,Phayathai,Train,13317.0,30.3,0.43388373911755823,13290.0,10665.285714285714,11617.57142857143,2404.5264854119487,1.0
2022-10-28,Phayathai,Train,14652.0,30.6,-0.433883739117558,14408.0,10693.142857142857,11621.42857142857,2407.675978832604,1.0
2022-10-29,Phayathai,Train,11147.0,31.5,-0.9749279121818236,10636.0,10744.142857142857,11656.285714285714,2456.023188970703,0.0
2022-10-30,Phayathai,Train,9616.0,33.0,-0.7818314824680299,8393.0,10843.142857142857,11729.285714285714,2428.078301475295,0.0
2022-10-31,Phayathai,Train,13188.0,32.9,0.0,8620.0,10950.285714285714,11904.0,2179.2538478417887,1.0
2022-11-01,Phayathai,Train,13329.0,31.2,0.7818314824680298,12943.0,11649.714285714286,12556.57142857143,1652.167148237179,1.0
2022-11-02,Phayathai,Train,12958.0,32.3,0.9749279121818236,13033.0,11750.285714285714,12611.714285714286,1673.5178232578792,1.0
2022-11-03,Phayathai,Train,13526.0,32.4,0.43388373911755823,13317.0,11761.57142857143,12601.0,1670.6086715126373,1.0
2022-11-04,Phayathai,Train,14996.0,32.1,-0.433883739117558,14652.0,11768.42857142857,12630.857142857143,1687.3217860039897,1.0
2022-11-05,Phayathai,Train,12320.0,31.2,-0.9749279121818236,11147.0,11885.714285714286,12680.0,1759.4651649483,0.0
2022-11-06,Phayathai,Train,9672.0,32.6,-0.7818314824680299,9616.0,11913.0,12847.57142857143,1640.9984620287821,0.0
2022-11-07,Phayathai,Train,13060.0,33.2,0.0,13188.0,11920.714285714286,12855.57142857143,1622.6525462076474,1.0
2022-11-08,Phayathai,Train,14315.0,33.0,0.7818314824680298,13329.0,11888.714285714286,12837.285714285714,1618.9991470334735,1.0
2022-11-09,Phayathai,Train,13513.0,32.8,0.9749279121818236,12958.0,11928.714285714286,12978.142857142857,1709.284492467637,1.0
2022-11-10,Phayathai,Train,14155.0,33.4,0.43388373911755823,13526.0,11980.285714285714,13057.42857142857,1721.0260367139967,1.0
2022-11-11,Phayathai,Train,14827.0,33.3,-0.433883739117558,14996.0,12069.57142857143,13147.285714285714,1765.41626010084,1.0
2022-11-12,Phayathai,Train,13643.0,34.8,-0.9749279121818236,12320.0,12009.142857142857,13123.142857142857,1736.84497759309,0.0
2022-11-13,Phayathai,Train,10015.0,34.6,-0.7818314824680299,9672.0,12240.0,13312.142857142857,1706.6023192854082,0.0
2022-11-14,Phayathai,Train,13003.0,33.2,0.0,13060.0,12404.714285714286,13361.142857142857,1585.2787797493745,1.0
2022-11-15,Phayathai,Train,13241.0,33.4,0.7818314824680298,14315.0,12568.714285714286,13353.0,1587.2286119732478,1.0
2022-11-16,Phayathai,Train,11220.0,32.4,0.9749279121818236,13513.0,12613.857142857143,13199.57142857143,1529.6015665462737,1.0
2022-11-17,Phayathai,Train,11369.0,33.3,0.43388373911755823,14155.0,12399.42857142857,12872.0,1688.561024462311,1.0
2022-11-18,Phayathai,Train,11914.0,32.7,-0.433883739117558,14827.0,12055.285714285714,12474.0,1663.9071488517297,1.0
2022-11-19,Phayathai,Train,10641.0,33.0,-0.9749279121818236,13643.0,11621.57142857143,12057.857142857143,1302.3241312580572,0.0
2022-11-20,Phayathai,Train,9594.0,33.1,-0.7818314824680299,10015.0,11137.714285714286,11629.0,1182.0650010327668,0.0
2022-11-21,Phayathai,Train,13248.0,32.1,0.0,13003.0,10926.857142857143,11568.857142857143,1284.1712539703342,1.0
2022-11-22,Phayathai,Train,13105.0,34.4,0.7818314824680298,13241.0,10819.0,11603.857142857143,1332.2133748729616,1.0
2022-11-23,Phayathai,Train,13124.0,32.5,0.9749279121818236,11220.0,10673.0,11584.42857142857,1305.0737983146967,1.0
2022-11-24,Phayathai,Train,13739.0,29.6,0.43388373911755823,11369.0,10896.42857142857,11856.42857142857,1410.6080080521558,1.0
2022-11-25,Phayathai,Train,14999.0,31.8,-0.433883739117558,11914.0,11263.57142857143,12195.0,1551.50271242643,1.0
2022-11-26,Phayathai,Train,11371.0,29.7,-0.9749279121818236,10641.0,11760.0,12635.714285714286,1864.8867449334432,0.0
2022-11-27,Phayathai,Train,10165.0,30.9,-0.7818314824680299,9594.0,12012.714285714286,12740.0,1751.7279088564362,0.0
2022-11-28,Phayathai,Train,12891.0,32.2,0.0,13248.0,12092.0,12821.57142857143,1586.2973509762155,1.0
2022-11-29,Phayathai,Train,12812.0,33.3,0.7818314824680298,13105.0,12124.142857142857,12770.57142857143,1576.00802209702,1.0
2022-11-30,Phayathai,Train,13412.0,33.6,0.9749279121818236,13124.0,12147.142857142857,12728.714285714286,1569.5231456597837,1.0
2022-12-01,Phayathai,Train,14000.0,32.8,0.43388373911755823,13739.0,12190.142857142857,12769.857142857143,1585.307375933876,1.0
2022-12-02,Phayathai,Train,15957.0,32.5,-0.433883739117558,14999.0,12169.857142857143,12807.142857142857,1614.6970230326028,1.0
2022-12-03,Phayathai,Train,12190.0,32.1,-0.9749279121818236,11371.0,12260.714285714286,12944.0,1854.2622971593134,0.0
2022-12-04,Phayathai,Train,9967.0,32.4,-0.7818314824680299,10165.0,12353.57142857143,13061.0,1762.0109723456687,0.0
2022-12-05,Phayathai,Train,8752.0,32.1,0.0,12891.0,12419.0,13032.714285714286,1816.9808028966906,0.0
2022-12-06,Phayathai,Train,13847.0,32.2,0.7818314824680298,12812.0,11780.857142857143,12441.42857142857,2438.087218643783,1.0
2022-12-07,Phayathai,Train,13448.0,32.9,0.9749279121818236,13412.0,11844.0,12589.285714285714,2495.024763690424,1.0
2022-12-08,Phayathai,Train,14338.0,33.1,0.43388373911755823,14000.0,11785.0,12594.42857142857,2497.0395042358,1.0
2022-12-09,Phayathai,Train,15368.0,31.8,-0.433883739117558,15957.0,11821.42857142857,12642.714285714286,2531.775642659078,1.0
2022-12-10,Phayathai,Train,13609.0,33.2,-0.9749279121818236,12190.0,11747.142857142857,12558.57142857143,2410.133458071186,0.0
2022-12-11,Phayathai,Train,11216.0,33.1,-0.7818314824680299,9967.0,12063.0,12761.285714285714,2433.5284200987767,0.0
2022-12-12,Phayathai,Train,10130.0,32.2,0.0,8752.0,12318.0,12939.714285714286,2231.9416595037696,0.0
2022-12-13,Phayathai,Train,12609.0,29.5,0.7818314824680298,13847.0,12467.42857142857,13136.57142857143,1824.6303604787502,1.0
2022-12-14,Phayathai,Train,13620.0,29.6,0.9749279121818236,13448.0,12494.142857142857,12959.714285714286,1804.177071343546,1.0
2022-12-15,Phayathai,Train,13566.0,29.9,0.43388373911755823,14338.0,12542.714285714286,12984.285714285714,1813.0847299823322,1.0
2022-12-16,Phayathai,Train,14476.0,31.4,-0.433883739117558,15368.0,12478.857142857143,12874.0,1738.9827486205475,1.0
2022-12-17,Phayathai,Train,13094.0,32.7,-0.9749279121818236,13609.0,12357.142857142857,12746.57142857143,1547.959286409314,0.0
2022-12-18,Phayathai,Train,13224.0,28.3,-0.7818314824680299,11216.0,12211.57142857143,12673.0,1511.9580020621884,0.0
2022-12-19,Phayathai,Train,12915.0,27.4,0.0,10130.0,12351.0,12959.857142857143,1373.611108061647,1.0
2022-12-20,Phayathai,Train,12954.0,30.0,0.7818314824680298,12609.0,12809.0,13357.714285714286,606.4560204678934,1.0
2022-12-21,Phayathai,Train,13289.0,31.5,0.9749279121818236,13620.0,12691.0,13407.0,546.5256932049764,1.0
2022-12-22,Phayathai,Train,13658.0,31.7,0.43388373911755823,13566.0,12625.42857142857,13359.714285714286,539.2966760158585,1.0
2022-12-23,Phayathai,Train,14975.0,32.2,-0.433883739117558,14476.0,12587.857142857143,13372.857142857143,546.2381741117982,1.0
2022-12-24,Phayathai,Train,12994.0,30.8,-0.9749279121818236,13094.0,12687.42857142857,13444.142857142857,719.3310384357036,0.0
2022-12-25,Phayathai,Train,13048.0,29.8,-0.7818314824680299,13224.0,12562.285714285714,13429.857142857143,728.3798067334023,0.0
2022-12-26,Phayathai,Train,12653.0,30.5,0.0,12915.0,12448.285714285714,13404.714285714286,739.6210097712781,1.0
2022-12-27,Phayathai,Train,12598.0,30.2,0.7818314824680298,12954.0,12331.57142857143,13367.285714285714,774.347405730628,1.0
2022-12-28,Phayathai,Train,12106.0,31.1,0.9749279121818236,13289.0,12258.285714285714,13316.42857142857,816.5551332972792,1.0
2022-12-29,Phayathai,Train,12284.0,31.5,0.43388373911755823,13658.0,12020.857142857143,13147.42857142857,936.7525210610039,1.0
2022-12-30,Phayathai,Train,11429.0,30.9,-0.433883739117558,14975.0,11784.0,12951.142857142857,955.6987720286209,0.0
2022-12-31,Phayathai,Train,13709.0,29.7,-0.9749279121818236,12994.0,11198.0,12444.57142857143,563.4388038768556,0.0
2023-01-01,Phayathai,Train,7899.0,30.3,-0.7818314824680299,13048.0,10850.142857142857,12546.714285714286,722.1098056587118,0.0
2023-01-02,Phayathai,Train,8518.0,30.4,0.0,12653.0,10359.0,11811.142857142857,1857.0208604618315,0.0
2023-01-03,Phayathai,Train,11127.0,30.4,0.7818314824680298,12598.0,9793.42857142857,11220.42857142857,2175.033398758336,1.0
2023-01-04,Phayathai,Train,13068.0,31.9,0.9749279121818236,12106.0,9656.714285714286,11010.285714285714,2089.11972804222,1.0
2023-01-05,Phayathai,Train,13351.0,31.2,0.43388373911755823,12284.0,9878.0,11147.714285714286,2201.8143816926363,1.0
2023-01-06,Phayathai,Train,14497.0,30.7,-0.433883739117558,11429.0,10068.57142857143,11300.142857142857,2326.9651500449586,1.0
2023-01-07,Phayathai,Train,14914.0,28.3,-0.9749279121818236,13709.0,10493.857142857143,11738.42857142857,2625.1105282852777,0.0
2023-01-08,Phayathai,Train,12092.0,29.8,-0.7818314824680299,7899.0,11342.285714285714,11910.57142857143,2808.9411324757593,0.0
2023-01-09,Phayathai,Train,14148.0,31.8,0.0,8518.0,11692.857142857143,12509.57142857143,2189.7300333711237,1.0
2023-01-10,Phayathai,Train,14035.0,31.6,0.7818314824680298,11127.0,12637.714285714286,13313.857142857143,1353.586769607691,1.0
2023-01-11,Phayathai,Train,13573.0,28.2,0.9749279121818236,13068.0,12954.0,13729.285714285714,959.4112281820161,1.0
2023-01-12,Phayathai,Train,14121.0,31.5,0.43388373911755823,13351.0,13055.714285714286,13801.42857142857,919.557295141219,1.0
2023-01-13,Phayathai,Train,14501.0,31.2,-0.433883739117558,14497.0,13178.57142857143,13911.42857142857,902.5938283898406,1.0
2023-01-14,Phayathai,Train,12429.0,32.3,-0.9749279121818236,14914.0,13264.142857142857,13912.0,903.0275005039861,0.0
2023-01-15,Phayathai,Train,9900.0,33.5,-0.7818314824680299,12092.0,12672.42857142857,13557.0,931.4739216244838,0.0
2023-01-16,Phayathai,Train,13172.0,31.9,0.0,14148.0,12472.0,13243.857142857143,1620.0245295026618,1.0
2023-01-17,Phayathai,Train,13584.0,32.0,0.7818314824680298,14035.0,12156.42857142857,13104.42857142857,1570.4820764277458,1.0
2023-01-18,Phayathai,Train,13840.0,32.1,0.9749279121818236,13573.0,12039.0,13040.0,1534.7883676042077,1.0
2023-01-19,Phayathai,Train,13837.0,32.2,0.43388373911755823,14121.0,12082.285714285714,13078.142857142857,1553.4466441401614,1.0
2023-01-20,Phayathai,Train,15140.0,32.2,-0.433883739117558,14501.0,12036.857142857143,13037.57142857143,1525.1212910391118,1.0
2023-01-21,Phayathai,Train,10766.0,32.9,-0.9749279121818236,12429.0,12097.42857142857,13128.857142857143,1641.9612691911034,0.0
2023-01-22,Phayathai,Train,9810.0,33.3,-0.7818314824680299,9900.0,11858.42857142857,12891.285714285714,1865.2271277501568,0.0
2023-01-23,Phayathai,Train,13848.0,34.3,0.0,13172.0,11763.0,12878.42857142857,1889.4358820507287,1.0
2023-01-24,Phayathai,Train,13728.0,33.7,0.7818314824680298,13584.0,11852.0,12975.0,1923.902717568257,1.0
2023-01-25,Phayathai,Train,13569.0,29.2,0.9749279121818236,13840.0,11924.285714285714,12995.57142857143,1932.2515240984567,1.0
2023-01-26,Phayathai,Train,14632.0,31.8,0.43388373911755823,13837.0,11842.142857142857,12956.857142857143,1915.1520765177722,1.0
2023-01-27,Phayathai,Train,15303.0,32.3,-0.433883739117558,15140.0,11987.142857142857,13070.42857142857,1997.8324802263758,1.0
2023-01-28,Phayathai,Train,11445.0,30.1,-0.9749279121818236,10766.0,12062.857142857143,13093.714285714286,2026.7157927942822,0.0
2023-01-29,Phayathai,Train,9881.0,28.8,-0.7818314824680299,9810.0,12259.42857142857,13190.714285714286,1909.6074390901435,0.0
2023-01-30,Phayathai,Train,13524.0,28.0,0.0,13848.0,12434.714285714286,13200.857142857143,1888.732505197684,1.0
2023-01-31,Phayathai,Train,13937.0,31.4,0.7818314824680298,13728.0,12508.714285714286,13154.57142857143,1874.14396966921,1.0
2023-02-01,Phayathai,Train,13967.0,33.9,0.9749279121818236,13569.0,12562.57142857143,13184.42857142857,1886.4264149569854,1.0
2023-02-02,Phayathai,Train,13863.0,35.0,0.43388373911755823,14632.0,12651.142857142857,13241.285714285714,1905.8472056879098,1.0
2023-02-03,Phayathai,Train,15236.0,32.0,-0.433883739117558,15303.0,12482.857142857143,13131.42857142857,1833.0977294498332,1.0
2023-02-04,Phayathai,Train,12216.0,31.6,-0.9749279121818236,11445.0,12447.285714285714,13121.857142857143,1819.9972919916643,0.0
2023-02-05,Phayathai,Train,10791.0,32.8,-0.7818314824680299,9881.0,12561.857142857143,13232.0,1722.3118184579246,0.0
2023-02-06,Phayathai,Train,14029.0,32.5,0.0,13524.0,12658.285714285714,13362.0,1438.119605596084,1.0
2023-02-07,Phayathai,Train,13877.0,32.0,0.7818314824680298,13937.0,12729.714285714286,13434.142857142857,1460.099360611111,1.0
2023-02-08,Phayathai,Train,14589.0,32.8,0.9749279121818236,13967.0,12730.42857142857,13425.57142857143,1456.8278160833277,1.0
2023-02-09,Phayathai,Train,13943.0,32.4,0.43388373911755823,13863.0,12775.285714285714,13514.42857142857,1513.2325066054614,1.0
2023-02-10,Phayathai,Train,16724.0,32.0,-0.433883739117558,15236.0,12815.42857142857,13525.857142857143,1516.6021702664714,1.0
2023-02-11,Phayathai,Train,12818.0,32.6,-0.9749279121818236,12216.0,12957.857142857143,13738.42857142857,1861.3487813180266,0.0
2023-02-12,Phayathai,Train,9963.0,32.6,-0.7818314824680299,10791.0,12971.142857142857,13824.42857142857,1791.8958170182304,0.0
2023-02-13,Phayathai,Train,13943.0,33.1,0.0,14029.0,12827.0,13706.142857142857,2036.1869944065293,1.0
2023-02-14,Phayathai,Train,14354.0,33.0,0.7818314824680298,13877.0,12745.857142857143,13693.857142857143,2034.1727580330116,1.0
2023-02-15,Phayathai,Train,14041.0,27.4,0.9749279121818236,14589.0,12886.285714285714,13762.0,2049.2639328955365,1.0
2023-02-16,Phayathai,Train,14291.0,29.0,0.43388373911755823,13943.0,12777.0,13683.714285714286,2022.7006463542066,1.0
2023-02-17,Phayathai,Train,15696.0,29.7,-0.433883739117558,16724.0,12846.57142857143,13733.42857142857,2034.3784355540727,1.0
2023-02-18,Phayathai,Train,11315.0,32.4,-0.9749279121818236,12818.0,12751.714285714286,13586.57142857143,1806.9022162384556,0.0
2023-02-19,Phayathai,Train,9565.0,34.2,-0.7818314824680299,9963.0,12579.142857142857,13371.857142857143,1993.1546543583395,0.0
2023-02-20,Phayathai,Train,14005.0,32.4,0.0,13943.0,12541.57142857143,13315.0,2108.9182851246683,1.0
2023-02-21,Phayathai,Train,14000.0,33.5,0.7818314824680298,14354.0,12527.42857142857,13323.857142857143,2112.123136291296,1.0
2023-02-22,Phayathai,Train,14216.0,33.3,0.9749279121818236,14041.0,12377.714285714286,13273.285714285714,2087.440914476003,1.0
2023-02-23,Phayathai,Train,14473.0,33.3,0.43388373911755823,14291.0,12401.857142857143,13298.285714285714,2099.182675414825,1.0
2023-02-24,Phayathai,Train,15039.0,35.4,-0.433883739117558,15696.0,12440.142857142857,13324.285714285714,2114.597969219778,1.0
2023-02-25,Phayathai,Train,11367.0,33.4,-0.9749279121818236,11315.0,12346.142857142857,13230.42857142857,2003.4428581105399,0.0
2023-02-26,Phayathai,Train,9712.0,31.2,-0.7818314824680299,9565.0,12385.0,13237.857142857143,1995.2365297186325,0.0
2023-02-27,Phayathai,Train,13899.0,31.1,0.0,14005.0,12370.142857142857,13258.857142857143,1950.4065754410415,1.0
2023-02-28,Phayathai,Train,13842.0,32.8,0.7818314824680298,14000.0,12423.42857142857,13243.714285714286,1944.0491861306084,1.0
2023-03-01,Phayathai,Train,13959.0,34.7,0.9749279121818236,14216.0,12433.42857142857,13221.142857142857,1934.6995829302077,1.0
2023-03-02,Phayathai,Train,14085.0,35.4,0.43388373911755823,14473.0,12479.857142857143,13184.42857142857,1915.012259068019,1.0
2023-03-03,Phayathai,Train,15871.0,34.1,-0.433883739117558,15039.0,12448.285714285714,13129.0,1876.7320000468494,1.0
2023-03-04,Phayathai,Train,11244.0,33.3,-0.9749279121818236,11367.0,12544.0,13247.857142857143,2037.3312959662824,0.0
2023-03-05,Phayathai,Train,9833.0,33.4,-0.7818314824680299,9712.0,12476.57142857143,13230.285714285714,2056.695222461287,0.0
2023-03-06,Phayathai,Train,9273.0,33.0,0.0,13899.0,12536.142857142857,13247.57142857143,2022.4199907653854,0.0
2023-03-07,Phayathai,Train,14589.0,33.9,0.7818314824680298,13842.0,11800.57142857143,12586.714285714286,2478.468257767644,1.0
2023-03-08,Phayathai,Train,14289.0,34.4,0.9749279121818236,13959.0,11808.857142857143,12693.42857142857,2556.3815480181142,1.0
2023-03-09,Phayathai,Train,14100.0,33.6,0.43388373911755823,14085.0,11795.285714285714,12740.57142857143,2586.4757139875655,1.0
2023-03-10,Phayathai,Train,15363.0,32.7,-0.433883739117558,15871.0,11738.142857142857,12742.714285714286,2587.7810774410136,1.0
2023-03-11,Phayathai,Train,12875.0,32.0,-0.9749279121818236,11244.0,11660.857142857143,12670.142857142857,2490.733655543486,0.0
2023-03-12,Phayathai,Train,10342.0,32.7,-0.7818314824680299,9833.0,12000.0,12903.142857142857,2410.0686317040168,0.0
2023-03-13,Phayathai,Train,13876.0,31.8,0.0,9273.0,12029.714285714286,12975.857142857143,2307.496798738913,1.0
2023-03-14,Phayathai,Train,13377.0,32.9,0.7818314824680298,14589.0,12723.857142857143,13633.42857142857,1633.9907034764442,1.0
2023-03-15,Phayathai,Train,13863.0,32.0,0.9749279121818236,14289.0,12674.142857142857,13460.285714285714,1579.152907340432,1.0
2023-03-16,Phayathai,Train,13712.0,31.7,0.43388373911755823,14100.0,12641.42857142857,13399.42857142857,1549.8295451589045,1.0
2023-03-17,Phayathai,Train,14980.0,32.2,-0.433883739117558,15363.0,12669.285714285714,13344.0,1527.3737809280694,1.0
